 Number_of_detectors, Number of ut parameters
               135                       5
 Detector,     delta,      len2,      code,    2theta,       ut1,       ut2,       ut3,       ut4,       ut5
 20604006    0.00000    2.02311  300.00000   20.93150    0.00000    0.00000    0.00000    0.00000    2.00000
 20604007    0.00000    2.04108  300.00000   20.68434    0.00000    0.00000    0.00000    0.00000    2.00000
 20604008    0.00000    2.05909  300.00000   20.44150    0.00000    0.00000    0.00000    0.00000    2.00000
 20604009    0.00000    2.07714  300.00000   20.20288    0.00000    0.00000    0.00000    0.00000    2.00000
 20604010    0.00000    2.09523  300.00000   19.96838    0.00000    0.00000    0.00000    0.00000    2.00000
 20604011    0.00000    2.11335  300.00000   19.73789    0.00000    0.00000    0.00000    0.00000    2.00000
 20604012    0.00000    2.13150  300.00000   19.51133    0.00000    0.00000    0.00000    0.00000    2.00000
 20604013    0.00000    2.14969  300.00000   19.28860    0.00000    0.00000    0.00000    0.00000    2.00000
 20604014    0.00000    2.16791  300.00000   19.06961    0.00000    0.00000    0.00000    0.00000    2.00000
 20604015    0.00000    2.18616  300.00000   18.85427    0.00000    0.00000    0.00000    0.00000    2.00000
 20604016    0.00000    2.20444  300.00000   18.64250    0.00000    0.00000    0.00000    0.00000    2.00000
 20604017    0.00000    2.22275  300.00000   18.43422    0.00000    0.00000    0.00000    0.00000    2.00000
 20604018    0.00000    2.24108  300.00000   18.22934    0.00000    0.00000    0.00000    0.00000    2.00000
 20704001    0.00000    1.52193  300.00000   29.09696    0.00000    0.00000    0.00000    0.00000    2.00000
 20704002    0.00000    1.53959  300.00000   28.74525    0.00000    0.00000    0.00000    0.00000    2.00000
 20704003    0.00000    1.55730  300.00000   28.40153    0.00000    0.00000    0.00000    0.00000    2.00000
 20704004    0.00000    1.57507  300.00000   28.06555    0.00000    0.00000    0.00000    0.00000    2.00000
 20704005    0.00000    1.59289  300.00000   27.73707    0.00000    0.00000    0.00000    0.00000    2.00000
 20704006    0.00000    1.61076  300.00000   27.41588    0.00000    0.00000    0.00000    0.00000    2.00000
 20704007    0.00000    1.62868  300.00000   27.10174    0.00000    0.00000    0.00000    0.00000    2.00000
 20704008    0.00000    1.64665  300.00000   26.79445    0.00000    0.00000    0.00000    0.00000    2.00000
 20704009    0.00000    1.66466  300.00000   26.49380    0.00000    0.00000    0.00000    0.00000    2.00000
 20704010    0.00000    1.68272  300.00000   26.19960    0.00000    0.00000    0.00000    0.00000    2.00000
 20704011    0.00000    1.70082  300.00000   25.91165    0.00000    0.00000    0.00000    0.00000    2.00000
 20704012    0.00000    1.71897  300.00000   25.62978    0.00000    0.00000    0.00000    0.00000    2.00000
 20704013    0.00000    1.73715  300.00000   25.35380    0.00000    0.00000    0.00000    0.00000    2.00000
 20704014    0.00000    1.75538  300.00000   25.08354    0.00000    0.00000    0.00000    0.00000    2.00000
 20704015    0.00000    1.77364  300.00000   24.81884    0.00000    0.00000    0.00000    0.00000    2.00000
 20704016    0.00000    1.79194  300.00000   24.55955    0.00000    0.00000    0.00000    0.00000    2.00000
 20704017    0.00000    1.81028  300.00000   24.30550    0.00000    0.00000    0.00000    0.00000    2.00000
 20704018    0.00000    1.82865  300.00000   24.05656    0.00000    0.00000    0.00000    0.00000    2.00000
 20804001    0.00000    1.10392  300.00000   40.55301    0.00000    0.00000    0.00000    0.00000    2.00000
 20804002    0.00000    1.11898  300.00000   39.87508    0.00000    0.00000    0.00000    0.00000    2.00000
 20804003    0.00000    1.13421  300.00000   39.21526    0.00000    0.00000    0.00000    0.00000    2.00000
 20804004    0.00000    1.14957  300.00000   38.57300    0.00000    0.00000    0.00000    0.00000    2.00000
 20804005    0.00000    1.16508  300.00000   37.94776    0.00000    0.00000    0.00000    0.00000    2.00000
 20804006    0.00000    1.18073  300.00000   37.33902    0.00000    0.00000    0.00000    0.00000    2.00000
 20804007    0.00000    1.19650  300.00000   36.74626    0.00000    0.00000    0.00000    0.00000    2.00000
 20804008    0.00000    1.21240  300.00000   36.16899    0.00000    0.00000    0.00000    0.00000    2.00000
 20804009    0.00000    1.22841  300.00000   35.60671    0.00000    0.00000    0.00000    0.00000    2.00000
 20804010    0.00000    1.24455  300.00000   35.05897    0.00000    0.00000    0.00000    0.00000    2.00000
 20804011    0.00000    1.26079  300.00000   34.52528    0.00000    0.00000    0.00000    0.00000    2.00000
 20804012    0.00000    1.27714  300.00000   34.00522    0.00000    0.00000    0.00000    0.00000    2.00000
 20804013    0.00000    1.29359  300.00000   33.49835    0.00000    0.00000    0.00000    0.00000    2.00000
 20804014    0.00000    1.31015  300.00000   33.00425    0.00000    0.00000    0.00000    0.00000    2.00000
 20804015    0.00000    1.32679  300.00000   32.52250    0.00000    0.00000    0.00000    0.00000    2.00000
 20804016    0.00000    1.34353  300.00000   32.05274    0.00000    0.00000    0.00000    0.00000    2.00000
 20804017    0.00000    1.36036  300.00000   31.59456    0.00000    0.00000    0.00000    0.00000    2.00000
 20804018    0.00000    1.37727  300.00000   31.14760    0.00000    0.00000    0.00000    0.00000    2.00000
